t_s,x,y
0.01,0.64453125,0.59375
0.11,0.54296875,0.6114583333333333
0.21,0.41640625,0.615625
0.31,0.29453125,0.5822916666666667
0.41,0.215625,0.540625
0.51,0.19609375,0.5145833333333333
0.61,0.2203125,0.534375
0.71,0.3,0.5791666666666667
0.81,0.4140625,0.6125
0.91,0.54140625,0.6135416666666667
1.01,0.634375,0.5916666666666667
1.11,0.6796875,0.5635416666666667
1.21,0.6734375,0.5739583333333333
1.31,0.6078125,0.5979166666666667
1.41,0.50234375,0.6229166666666667
1.51,0.3765625,0.61875
1.61,0.27109375,0.5791666666666667
1.71,0.20625,0.5489583333333333
1.81,0.2015625,0.540625
1.91,0.2578125,0.5729166666666666
2.01,0.340625,0.603125
2.11,0.46796875,0.615625
2.21,0.57421875,0.603125
2.31,0.65,0.5791666666666667
2.41,0.66640625,0.5739583333333333
2.51,0.6421875,0.5875
2.61,0.5578125,0.6145833333333334
2.71,0.43984375,0.6166666666666667
2.81,0.3171875,0.5958333333333333
2.91,0.2265625,0.5583333333333333
3.01,0.19453125,0.528125
3.11,0.2109375,0.553125
3.21,0.2796875,0.578125
3.31,0.390625,0.6072916666666667
3.41,0.5109375,0.6177083333333333
3.51,0.6140625,0.5989583333333334
3.61,0.665625,0.5770833333333333
3.71,0.66796875,0.5760416666666667
3.81,0.6203125,0.59375
3.91,0.509375,0.6197916666666666
4.01,0.3953125,0.6239583333333333
4.11,0.2796875,0.5927083333333333
4.21,0.2171875,0.559375
4.31,0.20078125,0.5458333333333333
4.41,0.2359375,0.5677083333333334
4.51,0.31875,0.5947916666666667
4.61,0.4359375,0.6166666666666667
4.71,0.5515625,0.6125
4.81,0.63046875,0.5947916666666667
4.91,0.665625,0.5791666666666667
5.01,0.64609375,0.5864583333333333
5.11,0.58125,0.609375
5.21,0.46875,0.6270833333333333
5.31,0.3515625,0.61875
5.41,0.25234375,0.5739583333333333
5.51,0.2078125,0.5520833333333334
5.61,0.2078125,0.5520833333333334
5.71,0.2640625,0.5802083333333333
5.81,0.3640625,0.6083333333333333
5.91,0.48984375,0.6114583333333333
6.01,0.59453125,0.6041666666666666
6.11,0.66796875,0.58125
6.21,0.68203125,0.5708333333333333
6.31,0.6390625,0.5927083333333333
6.41,0.5421875,0.621875
6.51,0.41796875,0.628125
6.61,0.29609375,0.5989583333333334
6.71,0.21484375,0.55625
6.81,0.19296875,0.5354166666666667
6.91,0.21328125,0.5489583333333333
7.01,0.2984375,0.590625
7.11,0.42265625,0.6197916666666666
7.21,0.5515625,0.61875
7.31,0.6546875,0.590625
7.41,0.6984375,0.571875
7.51,0.6921875,0.5729166666666666
7.61,0.6203125,0.5989583333333334
7.71,0.5046875,0.6260416666666667
7.81,0.3671875,0.6208333333333333
7.91,0.25234375,0.5770833333333333
8.01,0.1953125,0.5416666666666666
8.11,0.1890625,0.5364583333333334
8.21,0.24453125,0.5697916666666667
8.31,0.34765625,0.615625
8.41,0.47890625,0.6322916666666667
8.51,0.59765625,0.615625
8.61,0.6734375,0.5875
8.71,0.6953125,0.578125
8.81,0.65625,0.5916666666666667
8.91,0.5640625,0.6322916666666667
9.01,0.45390625,0.634375
9.11,0.3203125,0.6114583333333333
9.21,0.2390625,0.5708333333333333
9.31,0.203125,0.546875
9.41,0.2140625,0.5572916666666666
9.51,0.290625,0.5958333333333333
9.61,0.41328125,0.6229166666666667
9.71,0.5421875,0.628125
9.81,0.64296875,0.60625
9.91,0.6921875,0.5822916666666667
10.01,0.6921875,0.5822916666666667
10.11,0.63046875,0.6125
10.21,0.5203125,0.646875
10.31,0.37890625,0.6572916666666667
10.41,0.26171875,0.63125
10.51,0.19609375,0.584375
10.61,0.17578125,0.5697916666666667
10.71,0.22109375,0.5947916666666667
10.81,0.3203125,0.625
10.91,0.45078125,0.64375
11.01,0.57578125,0.6333333333333333
11.11,0.66015625,0.6010416666666667
11.21,0.6859375,0.5916666666666667
11.31,0.6609375,0.6
11.41,0.5828125,0.6291666666666667
11.51,0.46171875,0.6614583333333334
11.61,0.3359375,0.628125
11.71,0.2375,0.5875
11.81,0.1921875,0.565625
11.91,0.196875,0.5708333333333333
12.01,0.265625,0.5989583333333334
12.11,0.378125,0.6322916666666667
12.21,0.50625,0.6395833333333333
12.31,0.61328125,0.6125
12.41,0.66953125,0.5947916666666667
12.51,0.6828125,0.590625
12.61,0.6375,0.6072916666666667
12.71,0.5421875,0.64375
12.81,0.4078125,0.6583333333333333
12.91,0.28359375,0.6375
13.01,0.20390625,0.5958333333333333
13.11,0.18046875,0.5666666666666667
13.21,0.2078125,0.590625
13.31,0.2921875,0.6333333333333333
13.41,0.4171875,0.65625
13.51,0.53828125,0.65
13.61,0.6296875,0.61875
13.71,0.67109375,0.603125
13.81,0.6578125,0.6072916666666667
13.91,0.5890625,0.6333333333333333
14.01,0.475,0.6510416666666666
14.11,0.34375,0.6458333333333334
14.21,0.23671875,0.6041666666666666
14.31,0.18203125,0.5708333333333333
